rep,replay_gen,replay_rep,max_update,best_org_fitness,best_org_id,update,evaluations,test_estimations,found_solution,pop_training_coverage,max_approx_agg_score,num_unique_selected,entropy_selected_ids,parents_training_coverage,training_coverage_loss
305,gen_101,rep_001,28,100,308,28,1450000,0,1,100,100,1,-0,100,0
305,gen_101,rep_002,65,100,278,65,3300000,0,1,100,100,1,-0,100,0
305,gen_101,rep_003,24,100,385,24,1250000,0,1,100,100,1,-0,100,0
305,gen_101,rep_004,48,100,439,48,2450000,0,1,100,100,1,-0,100,0
305,gen_101,rep_005,99,100,0,99,5000000,0,0,100,100,252,7.77327,100,0
305,gen_101,rep_006,11,100,255,11,600000,0,1,100,100,1,-0,100,0
305,gen_101,rep_007,99,100,0,99,5000000,0,0,100,100,266,7.85873,100,0
305,gen_101,rep_008,17,100,395,17,900000,0,1,100,100,248,7.76738,100,0
305,gen_101,rep_009,26,100,320,26,1350000,0,1,100,100,280,7.96597,100,0
305,gen_101,rep_010,74,100,139,74,3750000,0,1,100,100,278,7.92892,100,0
305,gen_101,rep_011,18,100,109,18,950000,0,1,100,100,2,0.998603,100,0
